Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Starting_Salary,Current_Job_Level,Entrepreneurship,
S04487,26,Male,2.07,1545,866,3.98,Law,51800,Mid,No,
S04488,26,Female,3.97,940,204,3.21,Business,62300,Mid,No,
S04489,23,Male,2.91,1130,799,3.69,Engineering,59700,Mid,No,
S04490,23,Female,2.72,1308,336,2.15,Mathematics,45500,Senior,No,
S04491,21,Female,2.59,1550,962,2.7,Arts,52800,Senior,Yes,
S04492,21,Male,2.35,1521,497,3.47,Engineering,63200,Entry,No,
S04493,22,Male,3.58,1196,442,3.31,Mathematics,77900,Entry,No,
S04494,20,Female,3.91,1354,828,2.39,Computer Science,58300,Senior,Yes,
S04495,18,Female,2.83,956,258,2.71,Computer Science,32700,Entry,No,
S04496,18,Male,3.9,1534,292,2.53,Arts,56000,Entry,No,
S04497,29,Female,3.65,1139,966,3.23,Arts,77700,Senior,No,
S04498,24,Male,2.96,1497,125,2.69,Arts,40300,Mid,No,
S04499,18,Male,3.35,1075,956,2.62,Business,30400,Mid,No,
S04500,18,Male,2.87,962,663,2.41,Arts,57600,Entry,No,
S04501,20,Male,3.12,1450,871,2.82,Law,50900,Senior,No,
S04502,27,Male,2.12,1037,759,2.39,Computer Science,51300,Entry,No,
S04503,21,Other,3.39,1353,175,3.93,Computer Science,47000,Entry,No,
S04504,21,Male,2.11,1348,884,2.31,Engineering,41700,Senior,Yes,
S04505,19,Male,3.63,1125,492,3.83,Arts,39300,Entry,Yes,
S04506,18,Male,3.65,1342,869,2.86,Business,54400,Mid,Yes,
S04507,20,Female,2.47,1105,814,2.76,Law,60700,Mid,No,
S04508,28,Female,2.65,1575,80,2.46,Medicine,44700,Entry,No,
S04509,21,Male,2.96,926,619,3.27,Engineering,69700,Mid,No,
S04510,20,Male,3.19,1356,812,3.37,Law,50600,Mid,No,
S04511,25,Male,2.57,1594,915,2.94,Mathematics,61500,Entry,No,
S04512,27,Male,3.18,1006,305,2.11,Business,43600,Mid,No,
S04513,18,Male,2.6,1343,510,3.84,Arts,52200,Entry,No,
S04514,19,Male,2.11,1600,344,3.96,Business,55300,Mid,No,
S04515,24,Male,2.01,935,570,2.86,Medicine,48400,Mid,No,
S04516,21,Female,2.2,1496,91,3.23,Law,32500,Mid,No,
S04517,25,Male,3.58,1054,647,2.9,Business,69100,Senior,Yes,
S04518,28,Female,3.92,1068,862,2.64,Mathematics,47900,Entry,No,
S04519,20,Female,2.85,1171,169,2.15,Medicine,25000,Entry,No,
S04520,23,Female,3.03,1446,334,2.91,Medicine,42900,Entry,No,
S04521,26,Male,2.29,1319,634,3.64,Law,73900,Mid,No,
S04522,18,Male,3.1,1083,236,2.03,Medicine,68100,Entry,No,
S04523,18,Male,2.29,1510,399,3.16,Law,54100,Mid,No,
S04524,25,Female,3.22,1136,588,3.76,Business,62700,Entry,Yes,
S04525,20,Male,3.87,1408,821,2.44,Mathematics,71200,Executive,No,
S04526,22,Female,2.39,1340,477,2.37,Arts,51700,Mid,No,
S04527,18,Female,3.53,1021,535,3.54,Computer Science,65900,Entry,No,
S04528,22,Male,2.05,1316,845,2.51,Computer Science,38100,Mid,No,
S04529,28,Female,2.75,1434,585,2.38,Business,34000,Mid,No,
S04530,23,Male,2.22,1274,88,2.76,Arts,50300,Executive,No,
S04531,25,Male,2.7,1474,615,2.79,Computer Science,61100,Mid,No,
S04532,20,Male,2.35,1225,606,3.75,Mathematics,68900,Entry,Yes,
S04533,20,Male,2.75,1379,961,3.24,Medicine,48500,Executive,No,
S04534,29,Female,2.84,1049,828,2.81,Business,37600,Entry,No,
S04535,28,Male,2.6,1491,778,3.07,Business,82400,Mid,No,
S04536,28,Male,3.31,1389,253,3.91,Engineering,47100,Mid,No,
S04537,27,Female,3.84,1052,358,2.23,Engineering,34900,Entry,No,
S04538,26,Female,2.8,916,58,2.42,Engineering,58700,Executive,Yes,
S04539,21,Male,2.38,1450,943,3.93,Law,100600,Entry,No,
S04540,21,Female,2.54,1247,399,3.91,Arts,51400,Entry,Yes,
S04541,29,Female,3.71,1358,521,2.35,Business,51200,Entry,No,
S04542,24,Male,3.14,1101,525,2.29,Engineering,61300,Senior,No,
S04543,19,Male,2.91,1322,919,2.84,Business,64100,Entry,No,
S04544,25,Male,2.3,1179,417,2.1,Medicine,32400,Entry,No,
S04545,23,Female,2.9,1321,393,3.31,Engineering,72400,Entry,No,
S04546,20,Female,2.56,1499,643,2.15,Business,48200,Entry,No,
S04547,26,Female,3.89,1364,222,2.12,Arts,51000,Mid,No,
S04548,22,Female,3.77,1254,329,2.97,Law,33000,Entry,No,
S04549,25,Male,2.17,1481,372,3.92,Mathematics,45100,Entry,No,
S04550,24,Male,3.03,1277,511,2.85,Arts,71400,Entry,No,
S04551,25,Male,2.45,1023,153,2.71,Arts,67200,Mid,Yes,
S04552,24,Female,2.82,979,893,4,Mathematics,56900,Entry,No,
S04553,20,Female,3.75,1456,879,3.06,Engineering,25000,Mid,No,
S04554,19,Male,3.06,1132,984,2.75,Arts,39200,Entry,No,
S04555,24,Female,2.67,1379,480,2.77,Law,56500,Senior,No,
S04556,20,Male,2.42,1053,583,2.39,Computer Science,43600,Entry,Yes,
S04557,20,Male,3.6,1591,932,3.02,Law,59800,Mid,No,
S04558,19,Male,3.25,1308,857,2.88,Medicine,62000,Senior,No,
S04559,21,Male,2.94,930,20,2.54,Law,71100,Executive,Yes,
S04560,25,Male,2.43,1496,593,2.32,Business,25000,Mid,No,
S04561,29,Male,2.67,1456,950,2.62,Computer Science,44500,Entry,Yes,
S04562,18,Male,3.92,1402,228,3.02,Engineering,38500,Entry,No,
S04563,18,Male,3.04,1270,346,2.12,Business,41500,Entry,No,
S04564,29,Female,2.8,1222,19,2.31,Mathematics,48800,Senior,Yes,
S04565,22,Male,3.04,1231,444,3.9,Law,53700,Entry,No,
S04566,28,Other,3.56,1142,677,3.09,Business,59800,Mid,No,
S04567,22,Male,2.68,1451,368,2.13,Arts,38400,Entry,Yes,
S04568,28,Male,2.36,1329,899,3.39,Business,45200,Senior,No,
S04569,29,Male,3.17,1081,619,2.12,Business,51900,Mid,No,
S04570,18,Male,3.33,1372,889,3.48,Law,51100,Entry,Yes,
S04571,23,Female,3.43,1275,860,3.5,Medicine,41500,Mid,No,
S04572,18,Male,3.76,980,726,3.3,Mathematics,40800,Entry,No,
S04573,22,Female,2.74,1449,751,3.46,Law,47100,Mid,No,
S04574,26,Female,2.15,1319,147,2.18,Engineering,27800,Senior,No,
S04575,29,Female,3.92,1366,693,3.45,Mathematics,30500,Senior,No,
S04576,22,Female,2.87,1327,504,2.27,Computer Science,47200,Entry,No,
S04577,23,Female,3.25,956,430,2.68,Arts,51100,Entry,No,
S04578,25,Male,3.33,1221,848,3.89,Medicine,67600,Mid,No,
S04579,28,Female,3.09,1441,440,3.01,Computer Science,25900,Mid,No,
S04580,18,Male,2.41,1394,198,3.93,Computer Science,56600,Entry,Yes,
S04581,19,Male,3.51,1165,997,2.18,Mathematics,71100,Mid,No,
S04582,26,Male,3.61,1126,287,2.96,Medicine,54300,Entry,No,
S04583,20,Female,3.11,953,565,2.12,Arts,39900,Mid,No,
S04584,23,Female,2.98,1508,369,3.26,Engineering,44900,Senior,No,
S04585,22,Male,2.23,903,240,2.16,Medicine,77300,Mid,No,
S04586,28,Female,2.17,1338,802,2.35,Medicine,66900,Entry,No,
S04587,19,Male,2.68,1209,287,2.52,Medicine,40400,Executive,No,
S04588,24,Male,2.62,1502,700,3.5,Arts,38600,Entry,Yes,
S04589,21,Male,3.91,988,395,2.33,Medicine,56100,Entry,No,
S04590,18,Male,3.57,1219,996,3.69,Medicine,56800,Entry,No,
S04591,21,Male,3.32,1274,518,2.26,Business,71200,Entry,No,
S04592,23,Female,3.04,1503,795,2.07,Business,46900,Entry,No,
S04593,24,Female,2.33,1400,775,2.79,Business,27500,Mid,No,
S04594,24,Male,3.96,1561,561,3.96,Business,45900,Mid,No,
S04595,24,Female,2.75,1133,864,2.22,Medicine,42800,Mid,No,
S04596,20,Female,2.21,1236,712,2.2,Mathematics,25000,Senior,Yes,
S04597,23,Female,2.99,1470,60,3.5,Business,45900,Executive,No,
S04598,25,Female,3.75,1084,545,2.62,Computer Science,64400,Entry,No,
S04599,21,Male,3.77,1337,303,3.43,Mathematics,61200,Entry,No,
S04600,25,Female,2.02,1455,244,2.4,Engineering,45100,Mid,No,
S04601,19,Female,3.77,1079,684,2.92,Business,43600,Mid,No,
S04602,27,Male,2.54,975,207,2.53,Arts,42200,Entry,No,
S04603,26,Male,2.08,1555,375,2.9,Engineering,41900,Mid,No,
S04604,26,Female,3.7,1512,283,3.54,Law,62100,Mid,No,
S04605,25,Male,3.73,1171,478,3.52,Law,70300,Executive,Yes,
S04606,27,Other,3.19,954,22,3.03,Computer Science,61300,Mid,No,
S04607,27,Male,3.15,1600,559,3.86,Engineering,39100,Mid,No,
S04608,18,Female,3.63,976,349,2.53,Engineering,37800,Mid,No,
S04609,19,Male,3.57,1195,489,2.48,Computer Science,71900,Entry,No,
S04610,23,Female,3.78,1118,944,3.23,Law,51200,Mid,No,
S04611,27,Female,3.11,1176,670,3.24,Business,39000,Mid,No,
S04612,22,Male,3.94,1477,258,2.09,Computer Science,51400,Entry,No,
S04613,29,Female,3.99,1547,655,3.22,Arts,29900,Mid,No,
S04614,26,Male,2.23,1165,47,2.75,Computer Science,32300,Entry,Yes,
S04615,22,Male,3.7,942,27,3.49,Medicine,40800,Mid,No,
S04616,19,Male,3,1260,967,3.62,Law,63400,Entry,No,
S04617,27,Female,2.78,1127,27,3.1,Medicine,45700,Entry,No,
S04618,21,Male,3.23,1126,981,2,Law,60500,Entry,Yes,
S04619,26,Male,2.11,962,397,3.27,Law,52700,Entry,No,
S04620,18,Male,3.01,1070,951,3.5,Engineering,29300,Entry,Yes,
S04621,28,Female,3.74,1206,145,2.5,Business,73600,Entry,No,
S04622,18,Female,2.43,1467,587,2.93,Business,31800,Entry,Yes,
S04623,29,Male,2.85,1582,699,3.93,Law,41200,Senior,No,
S04624,24,Male,3.88,933,522,2.6,Law,42900,Senior,No,
S04625,28,Female,2.86,1541,121,2.45,Medicine,62000,Mid,No,
S04626,20,Male,2.72,1029,801,2.42,Arts,40700,Entry,No,
S04627,27,Female,2.88,1293,462,3.12,Computer Science,36900,Mid,Yes,
S04628,19,Female,3.04,1050,677,3.9,Law,62800,Entry,Yes,
S04629,26,Female,3.26,1554,382,3.22,Law,45800,Executive,No,
S04630,20,Male,3.6,1529,776,2.61,Computer Science,59500,Mid,No,
S04631,19,Female,2.9,1283,673,3.28,Computer Science,86200,Entry,No,
S04632,29,Female,3.63,916,903,3.25,Arts,43400,Entry,No,
S04633,25,Female,3.07,1493,418,3.19,Arts,56600,Mid,No,
S04634,27,Male,2.68,913,327,2.32,Computer Science,31700,Entry,No,
S04635,23,Male,3.32,980,391,3.27,Law,41200,Entry,Yes,
S04636,23,Male,3.44,1106,297,2.86,Law,54500,Mid,No,
S04637,27,Female,3.12,1103,630,2.04,Computer Science,71500,Entry,No,
S04638,28,Female,2.11,1278,996,3.08,Law,26800,Mid,No,
S04639,24,Male,2.34,1443,823,3.98,Arts,55700,Senior,Yes,
S04640,24,Male,2.57,922,775,2.7,Computer Science,32900,Entry,No,
S04641,28,Male,2.57,1513,84,3.93,Arts,45600,Entry,No,
S04642,23,Female,3.35,1061,146,2.19,Law,41500,Senior,No,
S04643,21,Female,2.04,1509,171,3.46,Law,38600,Entry,No,
S04644,28,Male,3.51,1043,334,2.23,Engineering,52600,Entry,Yes,
S04645,26,Male,2.53,1003,424,2.55,Medicine,34900,Senior,No,
S04646,23,Male,2.62,1281,309,3.14,Medicine,25000,Entry,No,
S04647,21,Female,3.06,1354,526,3.19,Mathematics,43400,Entry,No,
S04648,29,Female,2.43,1316,661,3.55,Arts,37800,Entry,No,
S04649,20,Female,3.77,1223,881,3.23,Computer Science,43200,Senior,Yes,
S04650,21,Male,2.17,1070,763,3.19,Medicine,37900,Mid,No,
S04651,20,Female,2.89,1475,569,3.82,Law,57400,Mid,No,
S04652,19,Male,3.7,1482,347,2.9,Business,58500,Entry,No,
S04653,22,Female,3.23,1173,302,2.45,Computer Science,30400,Entry,Yes,
S04654,19,Male,2.58,1351,922,2.32,Arts,67700,Senior,No,
S04655,23,Female,2.84,1024,347,2.8,Law,59800,Mid,No,
S04656,20,Female,3.41,1282,408,3.43,Law,42900,Entry,No,
S04657,23,Female,3.95,1216,133,2.09,Business,47900,Senior,No,
S04658,28,Female,3.79,1006,682,2.26,Arts,64100,Senior,No,
S04659,27,Male,2.68,1559,614,2.21,Mathematics,43100,Mid,No,
S04660,26,Male,4,1362,988,3.17,Computer Science,61000,Executive,No,
S04661,18,Female,2.01,1329,106,2.49,Law,54300,Entry,No,
S04662,23,Male,2.06,1236,171,2.33,Mathematics,62400,Mid,No,
S04663,26,Male,3.65,1395,640,3.19,Engineering,58600,Entry,Yes,
S04664,28,Male,2.4,1261,250,3.52,Law,40800,Mid,No,
S04665,21,Female,2.12,1331,544,2.66,Engineering,52100,Senior,Yes,
S04666,28,Male,2.47,1574,728,3.16,Engineering,62400,Mid,No,
S04667,29,Male,2.85,1419,262,2.2,Computer Science,61000,Mid,No,
S04668,19,Male,3.46,1305,842,3.87,Computer Science,59700,Entry,No,
S04669,21,Male,3.25,1276,494,2.67,Business,46500,Mid,No,
S04670,18,Female,2.48,1051,244,4,Law,71800,Entry,Yes,
S04671,20,Other,3.01,1221,451,3.96,Computer Science,55000,Entry,No,
S04672,27,Female,3.85,1506,903,3.56,Computer Science,74800,Mid,No,
S04673,26,Male,3.63,1113,797,2.04,Business,32300,Mid,No,
S04674,27,Female,2.65,1475,290,3.09,Business,45500,Entry,No,
S04675,22,Female,3.96,964,263,2.17,Law,47400,Mid,No,
S04676,28,Male,3.42,1169,849,3.79,Mathematics,62400,Mid,No,
S04677,23,Female,2.12,1436,845,3.58,Arts,38200,Mid,Yes,
S04678,20,Female,2.07,999,314,3.94,Medicine,38100,Entry,No,
S04679,22,Female,2.34,1004,85,3.22,Law,64300,Mid,No,
S04680,28,Female,3.46,1030,415,3.04,Medicine,47700,Mid,Yes,
S04681,25,Male,2.37,1288,329,3.04,Arts,58500,Mid,Yes,
S04682,23,Male,3.02,1220,45,2.77,Engineering,37500,Senior,No,
S04683,21,Female,2.19,1337,815,2.94,Mathematics,60500,Mid,Yes,
S04684,19,Male,3.84,918,333,3.27,Law,62700,Senior,No,
S04685,26,Male,2.69,1124,465,3.87,Computer Science,69100,Executive,No,
S04686,29,Female,3.82,1517,200,3.19,Business,35000,Mid,No,
S04687,18,Female,3.89,1465,201,3.71,Law,32100,Entry,Yes,
S04688,18,Male,2.01,1359,329,3.73,Business,48600,Entry,No,
S04689,21,Female,2.93,1293,680,3.04,Engineering,68200,Senior,No,
S04690,24,Female,2.05,1125,240,2.69,Business,36600,Entry,Yes,
S04691,18,Female,3.82,1259,884,3.28,Engineering,33800,Entry,No,
S04692,26,Male,3.04,1329,798,2.89,Mathematics,42500,Senior,No,
S04693,21,Male,2.15,914,702,2.16,Arts,52800,Mid,Yes,
S04694,20,Male,2.22,1459,583,2.76,Engineering,51700,Entry,No,
S04695,18,Male,2.77,1550,657,3.99,Medicine,36700,Executive,No,
S04696,27,Male,3.88,1445,359,2.1,Law,39000,Mid,No,
S04697,21,Male,3.39,1313,998,3.39,Engineering,48600,Mid,No,
S04698,26,Male,3.74,1254,901,3.68,Law,38800,Entry,No,
S04699,27,Female,2.73,1356,721,3.3,Arts,34200,Mid,No,
S04700,23,Male,2.09,1430,360,3.14,Mathematics,57900,Mid,No,
S04701,23,Female,3.95,1095,378,3.42,Engineering,41300,Mid,No,
S04702,18,Female,2.03,1014,385,2.86,Arts,42500,Entry,Yes,
S04703,27,Male,3.9,1316,720,2.18,Medicine,44800,Mid,No,
S04704,19,Female,2.74,1251,465,3.92,Mathematics,54400,Mid,No,
S04705,28,Female,2.02,974,222,2.86,Computer Science,50800,Senior,No,
S04706,23,Male,3.38,1561,799,3.33,Arts,41600,Mid,No,
S04707,19,Female,3.96,935,675,3.06,Computer Science,47800,Entry,Yes,
S04708,20,Male,3.93,1141,365,2.11,Arts,46800,Entry,No,
S04709,21,Female,2.32,1562,72,3.91,Mathematics,71800,Mid,Yes,
S04710,28,Male,2.36,962,240,3.59,Engineering,49700,Mid,No,
S04711,22,Female,3.13,1565,504,2.3,Computer Science,37700,Entry,Yes,
S04712,26,Male,3.27,1408,414,3.96,Mathematics,26100,Entry,No,
S04713,29,Female,3.48,1087,127,3.47,Arts,64200,Entry,Yes,
S04714,21,Male,2.36,992,487,2.94,Law,48700,Entry,No,
S04715,28,Female,3.92,904,597,3.22,Arts,54800,Entry,No,
S04716,26,Female,3.28,1337,527,2.21,Computer Science,61700,Senior,Yes,
S04717,28,Male,3.69,1065,248,3.12,Law,38700,Mid,No,
S04718,27,Female,3.08,1345,482,2.15,Mathematics,38300,Executive,No,
S04719,20,Male,2.83,924,312,3.09,Arts,50900,Senior,No,
S04720,25,Female,3.95,1407,444,3.11,Computer Science,84600,Mid,Yes,
S04721,29,Female,3.16,997,283,3.75,Medicine,39200,Mid,Yes,
S04722,18,Female,3.73,1167,2,3.45,Business,42200,Senior,Yes,
S04723,28,Female,3.91,1561,74,2.5,Medicine,62500,Entry,No,
S04724,26,Male,3.35,1292,64,3.78,Computer Science,58900,Entry,Yes,
S04725,26,Male,3.1,1495,773,3.15,Engineering,42500,Entry,No,
S04726,27,Male,2.01,1184,347,3.21,Engineering,26200,Entry,No,
S04727,19,Female,2.08,1583,324,2.34,Business,46100,Entry,No,
S04728,21,Male,2.4,1008,239,3.72,Computer Science,77200,Entry,No,
S04729,25,Female,2.37,926,397,3.86,Law,43300,Entry,No,
S04730,24,Female,2.51,954,337,3.55,Arts,62200,Mid,Yes,
S04731,18,Male,2.61,1032,341,3.88,Medicine,33400,Mid,No,
S04732,22,Female,2.72,951,279,2.6,Law,62600,Mid,No,
S04733,24,Male,2.84,1392,353,3.72,Mathematics,63300,Entry,No,
S04734,21,Male,2.2,1197,946,2.98,Medicine,50400,Entry,No,
S04735,18,Female,2.08,1298,892,2.33,Business,68400,Entry,No,
S04736,26,Male,3.35,1490,463,3.34,Business,48400,Mid,No,
S04737,22,Male,3.07,917,462,3.37,Mathematics,79700,Senior,No,
S04738,28,Female,2.89,1518,713,2.57,Business,48200,Entry,Yes,
S04739,19,Male,3.27,1458,293,2.05,Mathematics,45000,Entry,Yes,
S04740,25,Other,3.66,1145,798,2.4,Law,55000,Entry,No,
S04741,28,Other,2.86,1402,733,2.8,Law,32000,Entry,No,
S04742,19,Male,3.28,988,407,2.34,Business,53600,Entry,No,
S04743,20,Male,3.91,1102,162,2.39,Law,37700,Entry,No,
S04744,27,Female,3.68,1139,503,2.78,Business,64600,Entry,No,
S04745,18,Male,2.85,1389,448,3.92,Law,63300,Executive,No,
S04746,28,Male,3.29,912,695,3.53,Business,38600,Senior,Yes,
S04747,19,Female,2.35,1548,455,2.64,Arts,43300,Mid,No,
S04748,24,Male,3.12,1214,885,3.9,Arts,64500,Senior,No,
S04749,27,Female,3.96,1584,265,3.29,Mathematics,79200,Entry,No,
S04750,19,Male,3.04,1097,132,2.91,Medicine,50200,Entry,No,
S04751,23,Male,3.86,1142,834,2.94,Mathematics,62500,Entry,Yes,
S04752,20,Male,2.81,1406,120,2.82,Medicine,61300,Mid,Yes,
S04753,21,Other,4,942,892,2.47,Mathematics,61400,Senior,No,
S04754,28,Female,3.16,1229,219,2.77,Business,25000,Entry,No,
S04755,25,Female,2.08,1490,417,3.06,Medicine,36400,Entry,No,
S04756,20,Male,3.17,1328,672,3.06,Law,72100,Senior,No,
S04757,27,Male,2.55,1512,505,3.52,Business,38200,Entry,No,
S04758,23,Male,2.06,1061,300,2.72,Arts,46800,Mid,Yes,
S04759,18,Female,3.64,1555,109,3.43,Engineering,79600,Mid,No,
S04760,24,Female,2.55,1520,238,3.16,Arts,42600,Entry,No,
S04761,25,Female,3.59,1334,293,3.92,Computer Science,52100,Mid,No,
S04762,28,Male,2.58,1132,987,2.77,Arts,56300,Entry,No,
S04763,25,Female,2.39,1010,988,3.8,Computer Science,67500,Entry,No,
S04764,20,Male,3.95,1131,579,3.64,Medicine,59200,Senior,No,
S04765,27,Other,2.72,1172,828,3.28,Arts,42300,Entry,No,
S04766,18,Male,3.2,1497,187,3.31,Engineering,50200,Entry,No,
S04767,26,Female,3.22,940,36,2.17,Law,46600,Entry,No,
S04768,23,Male,3.12,1459,561,3.9,Arts,63600,Entry,No,
S04769,28,Male,3.83,1365,256,2.21,Law,49400,Entry,No,
S04770,26,Female,3.35,976,435,3.13,Arts,53300,Entry,Yes,
S04771,24,Male,2.81,1589,619,2.66,Arts,42800,Mid,No,
S04772,18,Male,3.72,1389,8,2.86,Law,80100,Entry,No,
S04773,29,Female,2.36,1016,748,3.22,Law,37600,Senior,No,
S04774,29,Female,3.09,1333,178,3.82,Business,81900,Entry,No,
S04775,18,Female,3.9,918,242,2.92,Arts,47300,Mid,Yes,
S04776,23,Male,3.25,1470,41,3.98,Arts,63700,Entry,No,
S04777,22,Female,3.63,1095,357,3.19,Engineering,51800,Entry,No,
S04778,26,Female,3.31,1518,757,2.32,Law,32200,Entry,No,
S04779,19,Male,3.68,1350,113,2.38,Law,42700,Senior,No,
S04780,25,Female,3.89,1324,877,3.43,Computer Science,66800,Entry,No,
S04781,28,Male,2.55,1293,768,2.1,Computer Science,34300,Entry,No,
S04782,22,Male,2.34,1183,166,2.96,Law,25000,Entry,No,
S04783,19,Male,2.97,933,504,2.3,Engineering,25000,Mid,Yes,
S04784,27,Male,3.4,1194,854,2.87,Medicine,50100,Senior,No,
S04785,28,Female,2.45,1150,78,3.5,Arts,35300,Entry,No,
S04786,28,Female,2.01,1537,719,2.92,Medicine,50900,Mid,No,
S04787,29,Female,2.69,1238,823,2.33,Engineering,58900,Entry,No,
S04788,23,Female,3.94,1517,878,2.5,Medicine,59500,Executive,No,
S04789,27,Male,3.39,1339,196,2.74,Computer Science,55600,Mid,No,
S04790,25,Female,2.8,1079,402,2.14,Business,80400,Entry,No,
S04791,21,Female,2.39,1521,833,3.17,Medicine,73700,Entry,No,
S04792,19,Male,2.71,1127,64,3.22,Business,35700,Entry,No,
S04793,29,Female,2.34,1532,652,2.12,Medicine,59400,Mid,No,
S04794,28,Other,2.21,1518,886,2.8,Engineering,58600,Entry,Yes,
S04795,22,Female,3.81,1542,425,2.83,Business,33400,Mid,No,
S04796,29,Female,4,922,42,2.67,Medicine,41800,Mid,No,
S04797,19,Male,2.33,1556,373,3.12,Engineering,25600,Entry,No,
S04798,19,Male,2.11,1226,956,2.69,Mathematics,41700,Mid,No,
S04799,23,Male,2.66,1053,306,2.83,Mathematics,59700,Senior,No,
S04800,28,Female,2.92,1518,209,3.6,Law,66000,Entry,No,
S04801,27,Female,2.41,1045,467,2.32,Mathematics,83200,Mid,No,
S04802,26,Other,2.6,1151,932,3.24,Computer Science,61900,Entry,No,
S04803,21,Male,2.4,1201,304,3.01,Arts,56100,Entry,Yes,
S04804,23,Male,3.55,969,967,2.61,Engineering,77500,Senior,No,
S04805,24,Female,3.43,1442,585,3.46,Engineering,73300,Mid,Yes,
S04806,28,Female,3.27,992,392,3.1,Computer Science,41600,Mid,No,
S04807,23,Male,2.77,1548,153,2.95,Business,48200,Entry,Yes,
S04808,25,Female,3.82,1062,647,3.34,Medicine,60400,Entry,No,
S04809,21,Female,3.94,980,362,3.6,Business,29700,Entry,No,
S04810,29,Female,2.35,1487,264,3.95,Engineering,55900,Mid,No,
S04811,18,Female,2.45,962,216,3.26,Law,56600,Mid,No,
S04812,24,Male,3.05,1511,721,3.75,Mathematics,61000,Entry,No,
S04813,20,Other,2.18,1335,716,2,Medicine,63100,Entry,No,
S04814,23,Female,2.87,947,622,3.06,Mathematics,44900,Mid,No,
S04815,19,Male,3.16,1344,543,2.43,Mathematics,56600,Executive,No,
S04816,26,Male,3.04,973,524,2.19,Arts,43800,Mid,Yes,
S04817,18,Female,2.66,1441,639,3.06,Mathematics,64400,Mid,No,
S04818,23,Male,3.08,1056,825,3.49,Arts,53100,Mid,No,
S04819,23,Male,3.92,1386,194,2.82,Medicine,64500,Entry,Yes,
S04820,22,Female,2.41,1165,652,3.34,Engineering,25000,Entry,No,
S04821,22,Male,3.31,1155,27,2.98,Law,30600,Mid,No,
S04822,18,Female,2.09,938,46,2.87,Computer Science,54800,Mid,No,
S04823,27,Male,2.13,954,647,2.58,Mathematics,31200,Mid,No,
S04824,29,Female,3.1,927,829,2.77,Law,65200,Entry,No,
S04825,22,Male,2.21,1017,954,2.7,Mathematics,65300,Entry,No,
S04826,19,Male,2.04,1269,58,3.29,Mathematics,56900,Mid,No,
S04827,24,Male,2.34,1108,13,2.23,Business,45300,Mid,No,
S04828,20,Female,3.13,1486,949,2.19,Law,44800,Entry,Yes,
S04829,21,Female,3.41,1476,612,3.32,Law,63400,Mid,Yes,
S04830,20,Male,2.4,1511,961,3.09,Business,59200,Mid,No,
S04831,20,Female,3.34,1457,49,2.86,Computer Science,37100,Entry,No,
S04832,21,Female,2.36,1215,803,2.3,Computer Science,56300,Entry,Yes,
S04833,22,Other,3.23,1292,94,2.82,Arts,72300,Senior,No,
S04834,18,Male,2.82,1343,607,3.58,Mathematics,58500,Mid,No,
S04835,21,Female,3.31,1567,657,3.78,Computer Science,44400,Entry,Yes,
S04836,29,Male,3.99,1158,584,3.41,Medicine,46700,Executive,Yes,
S04837,29,Male,3.88,1547,451,2.12,Arts,44400,Entry,No,
S04838,28,Other,2.01,1097,379,3.34,Engineering,43400,Entry,No,
S04839,25,Female,3.77,1598,10,2.48,Arts,31800,Entry,No,
S04840,27,Male,2.13,1527,674,2.63,Mathematics,51600,Senior,No,
S04841,24,Male,3.91,1344,726,2.39,Law,26600,Mid,No,
S04842,26,Female,2.56,1469,516,3.55,Law,61700,Mid,Yes,
S04843,22,Female,2.76,1481,224,3.3,Arts,45100,Entry,No,
S04844,27,Male,2.18,1504,381,3.22,Business,69800,Mid,No,
S04845,21,Female,2.22,1548,541,3.34,Mathematics,35100,Entry,Yes,
S04846,25,Male,3.45,1516,302,2.47,Computer Science,48000,Senior,No,
S04847,26,Male,3.89,1204,203,2.89,Law,51700,Entry,No,
S04848,24,Female,3.22,1238,942,3.27,Law,32700,Entry,No,
S04849,24,Male,3.43,1428,589,3.27,Medicine,57300,Executive,Yes,
S04850,22,Male,3.52,953,571,3.58,Mathematics,32800,Mid,No,
S04851,21,Female,2.53,1011,957,2.57,Computer Science,56400,Entry,No,
S04852,27,Female,2.09,1583,196,3.54,Mathematics,72200,Entry,No,
S04853,18,Male,2,1318,322,2.88,Law,58900,Senior,No,
S04854,27,Female,2.7,1204,418,3.34,Business,43300,Entry,No,
S04855,27,Female,2.48,1337,619,2.91,Law,67500,Entry,No,
S04856,24,Male,2.12,1555,342,3.9,Computer Science,84800,Entry,No,
S04857,18,Female,2.36,984,389,2.36,Medicine,53700,Mid,No,
S04858,18,Male,2.25,1423,9,3.35,Computer Science,40200,Senior,No,
S04859,22,Male,3.83,1151,532,3.15,Mathematics,51200,Executive,No,
S04860,26,Female,2.28,1025,149,2.35,Mathematics,31700,Executive,No,
